test_id,query,description,extracted,boleta_formatada,success,duration_ms,error
trigger_2635_3635,"Rose: beleza
‎[25/08/25, 12:09:30] Maynard: ‎image omitted
‎[25/08/25, 12:10:23] Maynard: ‎image omitted
‎[25/08/25, 12:11:29] Maynard: ‎image omitted
Rose: Recebido
Ana: Tem como fazer uma liquidação parcial dos 400k?
Rose: 198k ajuda ?
Rose: no momento só tenho isso aqui
Ana: Sim!
Rose: Blz, enviando jajá
Ana: Obrigado 🙏
Pedro: 198.000
Ana: 150k
Ana: Cotação
Rose: 1s
Rose: 4234
Ana: fecha",,,,False,4,
trigger_2636_3636,"Rose: Recebido
Ana: Tem como fazer uma liquidação parcial dos 400k?
Rose: 198k ajuda ?
Rose: no momento só tenho isso aqui
Ana: Sim!
Rose: Blz, enviando jajá
Ana: Obrigado 🙏
Pedro: 198.000
Ana: 150k
Ana: Cotação
Rose: 1s
Rose: 4234
Ana: fecha
Rose: fechado",,,,False,5,
trigger_2694_3694,"Ana: Bom dia senhores, mesa aberta?
Rose: Bom dia
Rose: mesa aberta
Rose: Temos aqui o lote de 200k USDT a 4175, teria interesse ?
Rose: <PHONE>
Ana: 1s
Rose: liquidação até as 9:20
Rose: off
Ana: Fala, dado que o pessoal atrasou ontem para liquidar, preferi nem oferecer.
Rose: tranquilo
Rose: tendo outro aqui eu ofereço
Ana: Obrigado!
Ana: Cota 100.500,00
Rose: 4260
Ana: fecha",,,,False,4,
trigger_2695_3695,"Rose: Bom dia
Rose: mesa aberta
Rose: Temos aqui o lote de 200k USDT a 4175, teria interesse ?
Rose: <PHONE>
Ana: 1s
Rose: liquidação até as 9:20
Rose: off
Ana: Fala, dado que o pessoal atrasou ontem para liquidar, preferi nem oferecer.
Rose: tranquilo
Rose: tendo outro aqui eu ofereço
Ana: Obrigado!
Ana: Cota 100.500,00
Rose: 4260
Ana: fecha
Rose: fechado",,,,False,5,
trigger_2696_3696,"Rose: mesa aberta
Rose: Temos aqui o lote de 200k USDT a 4175, teria interesse ?
Rose: <PHONE>
Ana: 1s
Rose: liquidação até as 9:20
Rose: off
Ana: Fala, dado que o pessoal atrasou ontem para liquidar, preferi nem oferecer.
Rose: tranquilo
Rose: tendo outro aqui eu ofereço
Ana: Obrigado!
Ana: Cota 100.500,00
Rose: 4260
Ana: fecha
Rose: fechado
Ana: fechado",,,,False,3,
trigger_2704_3704,"Rose: tendo outro aqui eu ofereço
Ana: Obrigado!
Ana: Cota 100.500,00
Rose: 4260
Ana: fecha
Rose: fechado
Ana: fechado
Rose: BRL 545,313.00 // USDT 100.500
Rose: precisando liquidar já temos moedas aqui
Ana: Deixa o dinheiro vir.
Ana: 200k
Ana: cotação pfvr
Ana: quanto?
Rose: 4200
Ana: fecha",,,,False,3,
trigger_2705_3705,"Ana: Obrigado!
Ana: Cota 100.500,00
Rose: 4260
Ana: fecha
Rose: fechado
Ana: fechado
Rose: BRL 545,313.00 // USDT 100.500
Rose: precisando liquidar já temos moedas aqui
Ana: Deixa o dinheiro vir.
Ana: 200k
Ana: cotação pfvr
Ana: quanto?
Rose: 4200
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2722_3722,"Ana: Tá começando a pingar agora, já mando.
‎[26/08/25, 10:59:59] Maynard: ‎image omitted
Ana: finalizada
Ana: Pode mandar a cripto aqui?
Pedro: 100.500
Ana: 105k
Ana: cotação
Ana: dá uma força no preço
Rose: 1s
Rose: 4433
Rose: <PHONE>
Ana: 1s
Ana: já passei
Rose: 4449
Ana: fecha",,,,False,3,
trigger_2723_3723,"Ana: finalizada
Ana: Pode mandar a cripto aqui?
Pedro: 100.500
Ana: 105k
Ana: cotação
Ana: dá uma força no preço
Rose: 1s
Rose: 4433
Rose: <PHONE>
Ana: 1s
Ana: já passei
Rose: 4449
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2831_3831,"Rose: qual volume precisa ?
Rose: vou checar aqui se consigo
Ana: Deixa eu ver se alguém pesca alguma coisa aqui.
Rose: beleza
Ana: Galera, a API de vocês está em produção?
Rose: a previsão é para a próxima semana
Rose: atualizo aqui qualquer coisa
Ana: Obrigado!
Rose: temos outro lote de 500k aqui a 20bps
tem interesse ? <PHONE>
Ana: Estou precisando da API.
Ana: Tá ruim de fazer manual agora.
Rose: n consegue mais essa semana ?
Ana: Tô buscando, mas geral tá migrando pra API
Ana: Acho que consigo alguma coisa.
Rose: esse ta com preço bom, tenta fechar os 500",,,,False,3,
trigger_2852_3852,"Ana: Tô negociando, me dá 30 s, já te confirmo.
Ana: Pode ser?
Ana: Pode vender se tiver alguém aí pra comprar, tá demorando demais aqui.
Rose: beleza
Rose: off
Ana: Se tiver mais nessa faixa me avisa
Ana: Galera, tem lote aí?
Rose: Bom dia
Rose: no momento não, porém conseguimos cotar aqui
Ana: cota 200k?
Rose: 4400
Rose: d1 e d2 consigo um preço melhor
Ana: 1s
Rose: devido o feriado
Ana: fecha",,,,False,3,
trigger_2853_3853,"Ana: Pode ser?
Ana: Pode vender se tiver alguém aí pra comprar, tá demorando demais aqui.
Rose: beleza
Rose: off
Ana: Se tiver mais nessa faixa me avisa
Ana: Galera, tem lote aí?
Rose: Bom dia
Rose: no momento não, porém conseguimos cotar aqui
Ana: cota 200k?
Rose: 4400
Rose: d1 e d2 consigo um preço melhor
Ana: 1s
Rose: devido o feriado
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2883_3883,"Ana: Não sei tudo, faz parcial?
Rose: agora só tenho 40.741
Rose: 4420
Rose: vamos ?
Ana: cota 100k
Rose: esse preço so 40.741 agora
Ana: cota 100k normal
Rose: 4550
Ana: off
Rose: off
Ana: Galera, o banco pediu 1h pra aprovar o pagamento no compliance 🙄
Rose: beleza!!
Ana: cota 100k pfvr
Pedro: 4500
Ana: fecha",,,,False,3,
trigger_2884_3884,"Rose: agora só tenho 40.741
Rose: 4420
Rose: vamos ?
Ana: cota 100k
Rose: esse preço so 40.741 agora
Ana: cota 100k normal
Rose: 4550
Ana: off
Rose: off
Ana: Galera, o banco pediu 1h pra aprovar o pagamento no compliance 🙄
Rose: beleza!!
Ana: cota 100k pfvr
Pedro: 4500
Ana: fecha
Pedro: fechado",,,,False,3,
trigger_2904_3904,"Pedro: 100.000
‎[01/09/25, 12:09:58] Maynard: ‎image omitted
Rose: Recebido
‎[01/09/25, 12:12:18] Maynard: ‎image omitted
Ana: Agradeço a paciência, se puder mandar o usdt, agradeço
Rose: Sem problemas
Rose: vamos enviar aqui
Pedro: 200.000
Ana: cota 200k pfvr, me ajuda no preço.
Ana: quanto?
Rose: momento
Rose: 4612
Rose: vamos ?
Rose: <PHONE>
Ana: fecha",,,,False,3,
trigger_2905_3905,"Pedro: 100.000
‎[01/09/25, 12:09:58] Maynard: ‎image omitted
Rose: Recebido
‎[01/09/25, 12:12:18] Maynard: ‎image omitted
Ana: Agradeço a paciência, se puder mandar o usdt, agradeço
Rose: Sem problemas
Rose: vamos enviar aqui
Pedro: 200.000
Ana: cota 200k pfvr, me ajuda no preço.
Ana: quanto?
Rose: momento
Rose: 4612
Rose: vamos ?
Rose: <PHONE>
Ana: fecha
Ana: fecha",,,,False,3,
trigger_2906_3906,"Rose: Recebido
‎[01/09/25, 12:12:18] Maynard: ‎image omitted
Ana: Agradeço a paciência, se puder mandar o usdt, agradeço
Rose: Sem problemas
Rose: vamos enviar aqui
Pedro: 200.000
Ana: cota 200k pfvr, me ajuda no preço.
Ana: quanto?
Rose: momento
Rose: 4612
Rose: vamos ?
Rose: <PHONE>
Ana: fecha
Ana: fecha
Rose: fechado",,,,False,4,
trigger_2937_3937,"Ana: Tá alto
Rose: No momento é o que conseguimos devido o feriado
Rose: infelizmente
Pedro: melhor no momento que consigo é 4760
Pedro: hj ta dificil pra d0
Pedro: ainda mais essa hora
Ana: Tranquilo.
Pedro: d1 e d2 ta melhor
Pedro: 200.000
Ana: 150k
Ana: ajuda no preço pfvr
Rose: 5010
Rose: vamos ?
Ana: fecha",,,,False,3,
trigger_2938_3938,"Rose: No momento é o que conseguimos devido o feriado
Rose: infelizmente
Pedro: melhor no momento que consigo é 4760
Pedro: hj ta dificil pra d0
Pedro: ainda mais essa hora
Ana: Tranquilo.
Pedro: d1 e d2 ta melhor
Pedro: 200.000
Ana: 150k
Ana: ajuda no preço pfvr
Rose: 5010
Rose: vamos ?
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2958_3958,"Ana: ‎This message was deleted.
Rose: <PHONE> Teria interesse em 1,2M USDT a 5.4910 ?
Ana: 1s
Ana: Não veio aqui.
Rose: off
Rose: qualquer coisa só falar que coto aqui
Ana: Beleza
Ana: cota 100k pfvr
Rose: 4935
Rose: <PHONE>
Ana: ok
Rose: 4930
Rose: vamos ?
Ana: 1s
Ana: fecha 200k pfvr",,,,False,3,
trigger_2960_3960,"Ana: 1s
Ana: Não veio aqui.
Rose: off
Rose: qualquer coisa só falar que coto aqui
Ana: Beleza
Ana: cota 100k pfvr
Rose: 4935
Rose: <PHONE>
Ana: ok
Rose: 4930
Rose: vamos ?
Ana: 1s
Ana: fecha 200k pfvr
Ana: Pode ser?
Rose: fechado",,,,False,3,
trigger_2970_3970,"Rose: vamos ?
Ana: 1s
Ana: fecha 200k pfvr
Ana: Pode ser?
Rose: fechado
Ana: 200k ok?
Rose: isso
Ana: show
Ana: Desculpe, adm em qual grupo?
Rose: BRL 1,098,600.00 // USDT 200.000
Ana: 100k pfvr no capricho
Rose: opa
Rose: 4821
Rose: 4827
Ana: fecha",,,,False,3,
trigger_2975_3975,"Ana: 200k ok?
Rose: isso
Ana: show
Ana: Desculpe, adm em qual grupo?
Rose: BRL 1,098,600.00 // USDT 200.000
Ana: 100k pfvr no capricho
Rose: opa
Rose: 4821
Rose: 4827
Ana: fecha
Rose: BRL 548,270.00 // USDT 100.000
‎[02/09/25, 11:02:42] Maynard: ‎image omitted
Ana: 300k cotação, ajuda no preço
Ana: lá em baixo pfvr
Rose: 4751
Ana: fecha",,,,False,3,
trigger_2976_3976,"Rose: isso
Ana: show
Ana: Desculpe, adm em qual grupo?
Rose: BRL 1,098,600.00 // USDT 200.000
Ana: 100k pfvr no capricho
Rose: opa
Rose: 4821
Rose: 4827
Ana: fecha
Rose: BRL 548,270.00 // USDT 100.000
‎[02/09/25, 11:02:42] Maynard: ‎image omitted
Ana: 300k cotação, ajuda no preço
Ana: lá em baixo pfvr
Rose: 4751
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2981_3981,"Rose: opa
Rose: 4821
Rose: 4827
Ana: fecha
Rose: BRL 548,270.00 // USDT 100.000
‎[02/09/25, 11:02:42] Maynard: ‎image omitted
Ana: 300k cotação, ajuda no preço
Ana: lá em baixo pfvr
Rose: 4751
Ana: fecha
Rose: fechado
Rose: BRL 1,642,530.00 // USDT 300.000
‎[02/09/25, 11:11:31] Maynard: ‎image omitted
‎[02/09/25, 11:12:09] Maynard: ‎image omitted
‎[02/09/25, 11:12:52] Maynard: ‎image omitted
Ana: Pode liquidar pfvr
Ana: cota 100k pfvr <PHONE>
Rose: 4730
Ana: fecha",,,,False,3,
trigger_2982_3982,"Rose: 4821
Rose: 4827
Ana: fecha
Rose: BRL 548,270.00 // USDT 100.000
‎[02/09/25, 11:02:42] Maynard: ‎image omitted
Ana: 300k cotação, ajuda no preço
Ana: lá em baixo pfvr
Rose: 4751
Ana: fecha
Rose: fechado
Rose: BRL 1,642,530.00 // USDT 300.000
‎[02/09/25, 11:11:31] Maynard: ‎image omitted
‎[02/09/25, 11:12:09] Maynard: ‎image omitted
‎[02/09/25, 11:12:52] Maynard: ‎image omitted
Ana: Pode liquidar pfvr
Ana: cota 100k pfvr <PHONE>
Rose: 4730
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2999_3999,"Rose: um momento
Ana: pode liquidar
Ana: pode liquidar pfvr <PHONE> <PHONE> ?
Pedro: 250.000
Ana: Obrigado
Ana: ‎This message was deleted.
‎[02/09/25, 11:54:59] Maynard: ‎image omitted
‎[02/09/25, 11:55:53] Maynard: ‎image omitted
Ana: ‎This message was deleted.
Ana: Tem mais pra liquidar?
Rose: Um momento
Ana: 150k
Rose: 4740
Ana: 100k
Rose: 4740
Ana: fecha",,,,False,4,
trigger_3000_4000,"Ana: pode liquidar
Ana: pode liquidar pfvr <PHONE> <PHONE> ?
Pedro: 250.000
Ana: Obrigado
Ana: ‎This message was deleted.
‎[02/09/25, 11:54:59] Maynard: ‎image omitted
‎[02/09/25, 11:55:53] Maynard: ‎image omitted
Ana: ‎This message was deleted.
Ana: Tem mais pra liquidar?
Rose: Um momento
Ana: 150k
Rose: 4740
Ana: 100k
Rose: 4740
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3059_4059,"Ana: Sim, não é muito, mas é alguma coisa
Ana: mandei 15k
Pedro: o dinheiro precis vir da greenlab
Pedro: nao pode ser da sua conta pessoal
Ana: Vish, quer voltar? Eu mando da empresa
Pedro: vou estortnar aqui
Ana: Ok
Pedro: mandei
Ana: Tá aqui.
‎[03/09/25, 08:38:39] Maynard: ‎image omitted
Rose: Bom dia mestre!
Rose: saldo atual: -BRL 95,750.00
Ana: Refazendo uma reconciliação aqui.
Ana: cota 200k pfvr
Rose: 4620
Ana: fecha",,,,False,3,
trigger_3060_4060,"Ana: mandei 15k
Pedro: o dinheiro precis vir da greenlab
Pedro: nao pode ser da sua conta pessoal
Ana: Vish, quer voltar? Eu mando da empresa
Pedro: vou estortnar aqui
Ana: Ok
Pedro: mandei
Ana: Tá aqui.
‎[03/09/25, 08:38:39] Maynard: ‎image omitted
Rose: Bom dia mestre!
Rose: saldo atual: -BRL 95,750.00
Ana: Refazendo uma reconciliação aqui.
Ana: cota 200k pfvr
Rose: 4620
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3066_4066,"Pedro: mandei
Ana: Tá aqui.
‎[03/09/25, 08:38:39] Maynard: ‎image omitted
Rose: Bom dia mestre!
Rose: saldo atual: -BRL 95,750.00
Ana: Refazendo uma reconciliação aqui.
Ana: cota 200k pfvr
Rose: 4620
Ana: fecha
Rose: fechado
Rose: BRL 1,092,400.00 // USDT 200.000
Ana: cota 100k
Rose: 4648
Rose: 4642
Rose: 4640
Ana: fecha",,,,False,3,
trigger_3067_4067,"Ana: Tá aqui.
‎[03/09/25, 08:38:39] Maynard: ‎image omitted
Rose: Bom dia mestre!
Rose: saldo atual: -BRL 95,750.00
Ana: Refazendo uma reconciliação aqui.
Ana: cota 200k pfvr
Rose: 4620
Ana: fecha
Rose: fechado
Rose: BRL 1,092,400.00 // USDT 200.000
Ana: cota 100k
Rose: 4648
Rose: 4642
Rose: 4640
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3071_4071,"Ana: cota 200k pfvr
Rose: 4620
Ana: fecha
Rose: fechado
Rose: BRL 1,092,400.00 // USDT 200.000
Ana: cota 100k
Rose: 4648
Rose: 4642
Rose: 4640
Ana: fecha
Rose: fechado
Rose: BRL 546,400.00 // USDT 100.000
Ana: cota 300k, dá uma força no preço
Rose: 4640
Ana: fecha",,,,False,3,
trigger_3072_4072,"Rose: 4620
Ana: fecha
Rose: fechado
Rose: BRL 1,092,400.00 // USDT 200.000
Ana: cota 100k
Rose: 4648
Rose: 4642
Rose: 4640
Ana: fecha
Rose: fechado
Rose: BRL 546,400.00 // USDT 100.000
Ana: cota 300k, dá uma força no preço
Rose: 4640
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3084_4084,"Rose: 4640
Ana: fecha
Rose: fechado
Rose: BRL 1,639,200.00 // USDT 300.000
‎[03/09/25, 09:55:51] Maynard: ‎image omitted
Rose: Recebido
‎[03/09/25, 09:56:51] Maynard: ‎image omitted
Rose: Recebido
‎[03/09/25, 10:19:00] Maynard: ‎image omitted
Ana: Podem liquidar?
Rose: podemos, um momento
Ana: Cota 100k
Ana: Pfvr
Rose: 4664
Rose: 4670
Rose: 4684
Rose: 4689
Ana: fecha",,,,False,3,
trigger_3085_4085,"Ana: fecha
Rose: fechado
Rose: BRL 1,639,200.00 // USDT 300.000
‎[03/09/25, 09:55:51] Maynard: ‎image omitted
Rose: Recebido
‎[03/09/25, 09:56:51] Maynard: ‎image omitted
Rose: Recebido
‎[03/09/25, 10:19:00] Maynard: ‎image omitted
Ana: Podem liquidar?
Rose: podemos, um momento
Ana: Cota 100k
Ana: Pfvr
Rose: 4664
Rose: 4670
Rose: 4684
Rose: 4689
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3091_4091,"Rose: podemos, um momento
Ana: Cota 100k
Ana: Pfvr
Rose: 4664
Rose: 4670
Rose: 4684
Rose: 4689
Ana: fecha
Rose: fechado
Rose: BRL 546,890.00 // USDT 100.000
Ana: 100.000 USDT = 546.890 BRL
Ana: Quando puderem ir liquidando agradeço
Ana: cota 100k pfvr
Rose: 4694
Ana: fcha",,,,False,3,
trigger_3092_4092,"Ana: Cota 100k
Ana: Pfvr
Rose: 4664
Rose: 4670
Rose: 4684
Rose: 4689
Ana: fecha
Rose: fechado
Rose: BRL 546,890.00 // USDT 100.000
Ana: 100.000 USDT = 546.890 BRL
Ana: Quando puderem ir liquidando agradeço
Ana: cota 100k pfvr
Rose: 4694
Ana: fcha
Ana: fecha",,,,False,4,
trigger_3093_4093,"Ana: Pfvr
Rose: 4664
Rose: 4670
Rose: 4684
Rose: 4689
Ana: fecha
Rose: fechado
Rose: BRL 546,890.00 // USDT 100.000
Ana: 100.000 USDT = 546.890 BRL
Ana: Quando puderem ir liquidando agradeço
Ana: cota 100k pfvr
Rose: 4694
Ana: fcha
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3110_4110,"Pedro: 7c675e4dcea9fab<PHONE>92a2c419a987f6df259a7fa9e543e038cd009fc
Pedro: 100.000
‎[03/09/25, 10:36:33] Maynard: ‎image omitted
‎[03/09/25, 10:46:34] Maynard: ‎image omitted
‎[03/09/25, 10:47:21] Maynard: ‎image omitted
Ana: Podem liquidar algo mais?
Rose: batendo aqui 1 min
Ana: Obrigado!
Ana: cota 50k
Ana: pfvr
Ana: off
Rose: off
Ana: Se puder liquidar algo, agradeço.
Rose: ja vai chegar aqui aí mandamos equivalente
Ana: Obrigado!
Ana: Cota 200k, da uma força no preço
Rose: 4566
Ana: fecga",,,,False,5,
trigger_3111_4111,"Pedro: 100.000
‎[03/09/25, 10:36:33] Maynard: ‎image omitted
‎[03/09/25, 10:46:34] Maynard: ‎image omitted
‎[03/09/25, 10:47:21] Maynard: ‎image omitted
Ana: Podem liquidar algo mais?
Rose: batendo aqui 1 min
Ana: Obrigado!
Ana: cota 50k
Ana: pfvr
Ana: off
Rose: off
Ana: Se puder liquidar algo, agradeço.
Rose: ja vai chegar aqui aí mandamos equivalente
Ana: Obrigado!
Ana: Cota 200k, da uma força no preço
Rose: 4566
Ana: fecga
Ana: fecha",,,,False,4,
trigger_3112_4112,"Ana: Podem liquidar algo mais?
Rose: batendo aqui 1 min
Ana: Obrigado!
Ana: cota 50k
Ana: pfvr
Ana: off
Rose: off
Ana: Se puder liquidar algo, agradeço.
Rose: ja vai chegar aqui aí mandamos equivalente
Ana: Obrigado!
Ana: Cota 200k, da uma força no preço
Rose: 4566
Ana: fecga
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3158_4158,"Ana: Sim, foi 1M hoje né?
Rose: isso
Ana: Tá bom, em breve vamos aumentar isso aí bastante.
‎[03/09/25, 14:47:25] Maynard: ‎image omitted
Rose: saldo att: -BRL 585,960.00
‎[03/09/25, 15:14:18] Maynard: ‎image omitted
Ana: Pode liquidar os outros 200k usdt? ‎<This message was edited>
Ana: Eu ainda vou atrás desses 95k BRL que ficaram faltando
Ana: <PHONE> <PHONE>
Rose: momento
Rose: Enviando aqui
Ana: Obrigado!
Pedro: 200.000
Ana: Vou atrás desse 95k, não sei consigo até as 17, mas acho que consigo hoje ainda, no máximo amanhã de manhã, como mandei os 800k hoje, agradeço a parceria pessoal.
Rose: Pra amanhã fica complicado, pois ja veio de um atraso de ontem
Rose: precisamos desse valor pra fecharmos aqui",,,,False,5,
trigger_3185_4185,"Ana: Ok, não deve demorar
‎[03/09/25, 19:33:36] Maynard: ‎image omitted
Ana: Pessoal, eu esgotei completamente todos os meus canais bancários para envio.
Ana: Posso mandar 45.640 amanhã de manhã?
Rose: tudo bem
Rose: fica pra amanhã
Rose: sem falta ne ?
Ana: Envio primeira coisa amanhã, assim como enviei os 800k hoje.
Rose: beleza
Rose: os 5k não chegaram
Ana: Obrigado.
Rose: mas sem problemas
Ana: Ok, se voltou eu mando amanhã.
‎[03/09/25, 19:36:32] Maynard: ‎image omitted
Rose: chegou
Rose: ficou pra amanha então: -BRL 45,640.00
Ana: Fechado.
‎[04/09/25, 09:24:28] Maynard: ‎image omitted",,,,False,3,
trigger_3196_4196,"Ana: Ok, se voltou eu mando amanhã.
‎[03/09/25, 19:36:32] Maynard: ‎image omitted
Rose: chegou
Rose: ficou pra amanha então: -BRL 45,640.00
Ana: Fechado.
‎[04/09/25, 09:24:28] Maynard: ‎image omitted
Ana: Enviando o resto já já
Rose: Fala mestre
Rose: bom dia
Rose: beleza
Rose: esse ainda n caiu aqui, qualquer coisa te confirmo
Ana: Agora foi
Rose: recebido
Ana: cota 100k pfvr
Ana: cotação?
Rose: 4650
Ana: fecha",,,,False,6,
trigger_3197_4197,"Rose: chegou
Rose: ficou pra amanha então: -BRL 45,640.00
Ana: Fechado.
‎[04/09/25, 09:24:28] Maynard: ‎image omitted
Ana: Enviando o resto já já
Rose: Fala mestre
Rose: bom dia
Rose: beleza
Rose: esse ainda n caiu aqui, qualquer coisa te confirmo
Ana: Agora foi
Rose: recebido
Ana: cota 100k pfvr
Ana: cotação?
Rose: 4650
Ana: fecha
Rose: fechado",,,,False,8,
trigger_3201_4201,"Rose: Fala mestre
Rose: bom dia
Rose: beleza
Rose: esse ainda n caiu aqui, qualquer coisa te confirmo
Ana: Agora foi
Rose: recebido
Ana: cota 100k pfvr
Ana: cotação?
Rose: 4650
Ana: fecha
Rose: fechado
Rose: BRL 546,500.00 // USDT 100.000
Ana: cota 200k
Rose: 4720
Ana: fecha",,,,False,6,
trigger_3202_4202,"Rose: bom dia
Rose: beleza
Rose: esse ainda n caiu aqui, qualquer coisa te confirmo
Ana: Agora foi
Rose: recebido
Ana: cota 100k pfvr
Ana: cotação?
Rose: 4650
Ana: fecha
Rose: fechado
Rose: BRL 546,500.00 // USDT 100.000
Ana: cota 200k
Rose: 4720
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3206_4206,"Rose: recebido
Ana: cota 100k pfvr
Ana: cotação?
Rose: 4650
Ana: fecha
Rose: fechado
Rose: BRL 546,500.00 // USDT 100.000
Ana: cota 200k
Rose: 4720
Ana: fecha
Rose: fechado
Rose: BRL 1,094,400.00 // USDT 200.000
Rose: Consegue enviar o restante ?
Ana: Acho que sim, 1 min
Ana: Tava em call, já envio o restante 15.640 BRL
‎[04/09/25, 10:37:51] Maynard: ‎image omitted
‎[04/09/25, 10:38:31] Maynard: ‎image omitted
‎[04/09/25, 10:40:46] Maynard: ‎image omitted",,,,False,3,
trigger_3212_4212,"Rose: BRL 546,500.00 // USDT 100.000
Ana: cota 200k
Rose: 4720
Ana: fecha
Rose: fechado
Rose: BRL 1,094,400.00 // USDT 200.000
Rose: Consegue enviar o restante ?
Ana: Acho que sim, 1 min
Ana: Tava em call, já envio o restante 15.640 BRL
‎[04/09/25, 10:37:51] Maynard: ‎image omitted
‎[04/09/25, 10:38:31] Maynard: ‎image omitted
‎[04/09/25, 10:40:46] Maynard: ‎image omitted
Ana: Acho que dá pra liquidar 200k, tem como?
Rose: tem sim
Rose: momento
Ana: Cota 200k pfvr
Rose: 4685
Ana: fecha",,,,False,4,
trigger_3213_4213,"Ana: cota 200k
Rose: 4720
Ana: fecha
Rose: fechado
Rose: BRL 1,094,400.00 // USDT 200.000
Rose: Consegue enviar o restante ?
Ana: Acho que sim, 1 min
Ana: Tava em call, já envio o restante 15.640 BRL
‎[04/09/25, 10:37:51] Maynard: ‎image omitted
‎[04/09/25, 10:38:31] Maynard: ‎image omitted
‎[04/09/25, 10:40:46] Maynard: ‎image omitted
Ana: Acho que dá pra liquidar 200k, tem como?
Rose: tem sim
Rose: momento
Ana: Cota 200k pfvr
Rose: 4685
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3233_4233,"Rose: USDT 442.014 a 20bps do spot, teria interesse ?
Ana: 1s
Ana: Acho que vai aqui 1s
Bruno: o patrão ficou maluco
Bruno: vamos
interlocutor_10: 342.014 USDT agora
Ana: porra, tomei off
Rose: tenta parcial, da pra fazer
Ana: 100k cotação
Rose: 4744
Ana: 60k
Ana: pode ser?
Rose: pode
Rose: 4754
Rose: fecha ?",,,,False,3,
trigger_3235_4235,"Ana: Acho que vai aqui 1s
Bruno: o patrão ficou maluco
Bruno: vamos
interlocutor_10: 342.014 USDT agora
Ana: porra, tomei off
Rose: tenta parcial, da pra fazer
Ana: 100k cotação
Rose: 4744
Ana: 60k
Ana: pode ser?
Rose: pode
Rose: 4754
Rose: fecha ?
Rose: <PHONE>
Ana: fecha",,,,False,4,
trigger_3236_4236,"Bruno: o patrão ficou maluco
Bruno: vamos
interlocutor_10: 342.014 USDT agora
Ana: porra, tomei off
Rose: tenta parcial, da pra fazer
Ana: 100k cotação
Rose: 4744
Ana: 60k
Ana: pode ser?
Rose: pode
Rose: 4754
Rose: fecha ?
Rose: <PHONE>
Ana: fecha
Rose: fechado",,,,False,6,
trigger_3243_4243,"Ana: 60k
Ana: pode ser?
Rose: pode
Rose: 4754
Rose: fecha ?
Rose: <PHONE>
Ana: fecha
Rose: fechado
Rose: R$328,524.00 // USDT 60.000
‎[04/09/25, 12:06:26] Maynard: ‎image omitted
Rose: Recebido
Rose: saldo att: -BRL 1,396,600.00
Ana: ok
‎[04/09/25, 13:21:46] Maynard: ‎image omitted
‎[04/09/25, 13:22:27] Maynard: ‎image omitted
‎[04/09/25, 13:25:25] Maynard: ‎image omitted
Ana: Liquidado
Rose: boa, jaja enviamos
Rose: Nesse saldo tava só faltando a de 60k",,,,False,5,
trigger_3254_4254,"Ana: ok
‎[04/09/25, 13:21:46] Maynard: ‎image omitted
‎[04/09/25, 13:22:27] Maynard: ‎image omitted
‎[04/09/25, 13:25:25] Maynard: ‎image omitted
Ana: Liquidado
Rose: boa, jaja enviamos
Rose: Nesse saldo tava só faltando a de 60k
Rose: ficou agora -BRL 328,524.00
Rose: vou mandar as outras aqui
Ana: Tá faltando isso aqui então?
Rose: isso
Ana: Ok
Pedro: 300.000
Ana: cota 160k, preço lá embaixo por favor.
Rose: 4635
Rose: 4600
Ana: fecha",,,,False,4,
trigger_3255_4255,"Ana: Liquidado
Rose: boa, jaja enviamos
Rose: Nesse saldo tava só faltando a de 60k
Rose: ficou agora -BRL 328,524.00
Rose: vou mandar as outras aqui
Ana: Tá faltando isso aqui então?
Rose: isso
Ana: Ok
Pedro: 300.000
Ana: cota 160k, preço lá embaixo por favor.
Rose: 4635
Rose: 4600
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3266_4266,"Rose: 4635
Rose: 4600
Ana: fecha
Rose: fechado
Rose: BRL 873,600.00 // USDT 160.000
‎[04/09/25, 15:25:49] Maynard: ‎image omitted
Rose: Recebido
Ana: Pode liquidar?
Rose: Posso sim
Rose: um instante
Pedro: 104c65d1951b55771f255c46b878f3d5332e2621ca45f0427c<PHONE>5b7f
Pedro: 60.000
Ana: Obrigado!
Ana: Cota 100k pfvr no capricho
Rose: 4600
Ana: fecha",,,,False,3,
